ID,Title,Type,URL,"SEO Title","Meta Description"
145974,"Bon d&#8217;achat",product,https://book-a-bubble.ch/fr/bon-dachat/,N/A,N/A
222558,"Coffret de bons",product,https://book-a-bubble.ch/fr/coffret-de-noel/,"Coffret-cadeau - offrir du glamping","Offre des moments magiques de glamping dans une tente à bulles - l'idée cadeau idéale pour Noël !"
230082,"Bubble Tent Thalkirch",product,https://book-a-bubble.ch/fr/bubble-tent-thalkirch/,N/A,N/A
230119,"Bubble Tent Monteggio",product,https://book-a-bubble.ch/fr/bubble-tent-monteggio/,N/A,N/A
230095,"Bubble Tent Weggis",product,https://book-a-bubble.ch/fr/bubble-tent-weggis/,N/A,N/A
230104,"Hyperdome Nassen",product,https://book-a-bubble.ch/fr/hyperdome-nassen/,N/A,N/A
229739,"Bon de valeur Suisse",product,https://book-a-bubble.ch/fr/bon-de-valeur-suisse/,"Bubble Tent Thalkirch",N/A
230007,"Bubble Tent Wasen dans l&#8217;Emmental",product,https://book-a-bubble.ch/fr/bubble-tent-wasen-dans-lemmental/,N/A,N/A
230112,"Tente à bulles Menznau",product,https://book-a-bubble.ch/fr/tente-a-bulles-menznau/,N/A,N/A
230135,"Bubble Tent Somvix",product,https://book-a-bubble.ch/fr/bubble-tent-somvix/,N/A,N/A
