ID,Title,Type,URL,"SEO Title","Meta Description"
146312,"Value voucher",product,https://book-a-bubble.ch/en/value-voucher/,N/A,N/A
222557,"Voucher box",product,https://book-a-bubble.ch/en/christmas-box/,"Gift voucher box - give away glamping","Give the gift of magical glamping moments in a bubble tent - the ideal gift idea for Christmas!"
230081,"Bubble Tent Thalkirch",product,https://book-a-bubble.ch/en/bubble-tent-thalkirch/,N/A,N/A
230120,"Bubble Tent Monteggio",product,https://book-a-bubble.ch/en/bubble-tent-monteggio/,N/A,N/A
230094,"Bubble Tent Weggis",product,https://book-a-bubble.ch/en/bubble-tent-weggis/,N/A,N/A
230103,"Hyperdome Nassen",product,https://book-a-bubble.ch/en/hyperdome-nassen/,N/A,N/A
229727,"Voucher Switzerland",product,https://book-a-bubble.ch/en/voucher-switzerland/,"Bubble Tent Thalkirch",N/A
230005,"Bubble Tent Wasen im Emmental",product,https://book-a-bubble.ch/en/bubble-tent-wasen-im-emmental/,N/A,N/A
230113,"Bubble Tent Menznau",product,https://book-a-bubble.ch/en/bubble-tent-menznau/,N/A,N/A
230136,"Bubble Tent Somvix",product,https://book-a-bubble.ch/en/bubble-tent-somvix/,N/A,N/A
